season,comp,competition_type,Date,HomeTeam,AwayTeam,FTR,FTHG,FTAG,HxG,AxG,elo_h,elo_a,elo_diff,xelo_h,xelo_a,xelo_diff,elo_h_s,elo_a_s,elo_diff_s,xelo_h_s,xelo_a_s,xelo_diff_s,fh_pts,fh_gf,fh_ga,fh_xgf,fh_xga,fa_pts,fa_gf,fa_ga,fa_xgf,fa_xga,all_h_pts,all_a_pts,all_h_xgd,all_a_xgd,days_rest_h,days_rest_a,h2h_h_pts,promoted_h,promoted_a,value_log_ratio,age_gap,h_momentum,a_momentum,elo_exp_h,xelo_exp_h,h_att,a_att,form_pts_gap,mkt_pH,mkt_pD,mkt_pA
2020-21,Premier League,league,2021-04-24,West Ham,Chelsea,A,0.0,1.0,0.267123,2.52059,1592.1503478891623,1667.664548559948,-10.514200670785613,1578.4834044836898,1733.7843363777995,-90.30093189410968,1592.1503478891623,1667.664548559948,-10.514200670785613,1578.4834044836898,1733.7843363777995,-90.30093189410968,2.375,2.5,1.25,2.047990125,1.0116623749999998,2.5,1.5,0.375,1.81688175,0.3651565,1.625,2.125,0.19514837500000004,1.5832416249999999,7.0,4.0,0.0,,,-0.882903715841418,1.845442386319835,0.0816,0.0127,0.48487346629876116,0.37289573962548633,1.12156925,1.7000616874999999,-0.5,0.20234861579828242,0.255768650369029,0.5418827338326886
2020-21,Premier League,league,2021-04-24,Sheffield United,Brighton,H,1.0,0.0,0.786324,2.06038,1377.322600736315,1499.3397605044102,-57.0171597680951,1396.9403880467207,1576.8890119341143,-114.94862388739352,1377.322600736315,1499.3397605044102,-57.0171597680951,1396.9403880467207,1576.8890119341143,-114.94862388739352,1.5,0.875,1.375,0.9622205,1.6024574999999999,1.375,0.75,0.75,1.104255875,1.06173025,0.375,1.0,-1.8579370374999997,0.6826773749999999,7.0,4.0,1.0,,,-0.5695332245927687,1.0176110330704127,-0.0536,0.0312,0.4186744798588496,0.34035840170619286,-0.44785826874999984,0.893466625,-0.625,0.17984287265484825,0.26925913237369137,0.5508979949714604
2020-21,Premier League,league,2021-04-24,Liverpool,Newcastle,D,1.0,1.0,2.84708,0.860694,1610.9830007307044,1461.510182098556,214.47281863214835,1625.6356927837867,1466.0263788914049,224.6093138923818,1610.9830007307044,1461.510182098556,214.47281863214835,1625.6356927837867,1466.0263788914049,224.6093138923818,0.875,0.625,1.25,1.11345475,1.2642313749999998,0.875,0.625,1.75,0.666271625,1.800502875,1.375,1.25,-0.1524842500000001,-0.21485062500000018,5.0,7.0,1.0,,,1.331378603523776,-0.28849193102542614,-0.0383,0.0837,0.7746235034572162,0.7846469580748768,0.48048525,0.22571049999999993,0.125,0.7709050540836242,0.14983107634227177,0.07926386957410397
2020-21,La Liga,league,2021-04-25,Villarreal,Barcelona,A,1.0,2.0,0.964915,3.38056,1659.7224140831102,1707.3630939926495,17.359320090460642,1700.2176920695415,1682.6018168468804,82.61587522266109,1659.7224140831102,1707.3630939926495,17.359320090460642,1700.2176920695415,1682.6018168468804,82.61587522266109,1.625,1.375,1.25,1.682863125,0.9442605,2.0,2.5,1.375,1.83961,1.414485375,2.25,2.375,1.15691225,0.9763321249999999,4.0,3.0,0.0,,,-0.9206240063324926,1.4667144919018824,0.18,-0.0361,0.5249613019883298,0.6167024813414642,1.4198876875,1.4079710625,-0.125,0.20714189323050508,0.22104725180384915,0.5718108549656459
2020-21,La Liga,league,2021-04-25,Celta,Osasuna,H,2.0,1.0,0.601898,1.41709,1485.1506607766273,1541.470296556546,8.680364220081401,1531.7186014072665,1523.2389812615654,73.47962014570112,1485.1506607766273,1541.470296556546,8.680364220081401,1531.7186014072665,1523.2389812615654,73.47962014570112,1.125,1.375,1.875,1.4867051249999998,1.405131,1.875,0.875,0.375,1.090691375,0.88555125,1.125,1.875,-0.5479804999999998,0.1514629999999999,3.0,4.0,0.0,,,0.5162765787891925,-1.4660773590521643,0.0305,0.0793,0.5124894497331284,0.6041967618122068,0.46936231250000005,0.6210771875,-0.75,0.4251474754981653,0.28092340563890567,0.29392911886292905
2020-21,La Liga,league,2021-04-25,Sevilla,Granada,H,2.0,1.0,1.27314,0.902764,1650.695665828595,1525.2550008586506,190.44066496994446,1648.466267027044,1507.334585839647,206.13168118739713,1650.695665828595,1525.2550008586506,190.44066496994446,1648.466267027044,1507.334585839647,206.13168118739713,2.25,1.5,0.625,1.5216916249999999,1.002421875,0.5,1.25,2.0,0.9659926249999999,1.738095,2.5,1.125,0.9721065,-0.9131125000000002,4.0,3.0,0.0,,,1.122078244271326,0.718984797026522,0.0275,0.0475,0.7495595483118622,0.7661305156699412,1.2468990624999998,0.02644006249999986,1.375,0.67244651725277,0.20273334490423214,0.12482013784299782
2020-21,La Liga,league,2021-04-25,Ath Bilbao,Ath Madrid,H,2.0,1.0,1.42809,0.745334,1553.7617239457857,1661.1527193130148,-42.39099536722915,1576.2908138183848,1613.1630265239107,28.127787294474047,1553.7617239457857,1661.1527193130148,-42.39099536722915,1576.2908138183848,1613.1630265239107,28.127787294474047,1.375,1.625,1.125,1.500409625,0.8796169375,1.5,1.25,0.875,1.055759625,1.024355875,1.0,1.875,-0.2563893749999999,0.6162726250000001,4.0,3.0,0.0,,,-1.2321870379663151,-0.6036455351575398,0.0522,0.0409,0.43929538580721533,0.5403909343609004,0.6220101250000001,0.8360161250000001,-0.875,0.22066505548975437,0.2854110897352512,0.49392385477499434
2020-21,Premier League,league,2021-04-25,Wolves,Burnley,A,0.0,4.0,0.351673,2.24049,1483.8857671340081,1465.4078415671715,83.47792556683657,1481.4021837256694,1424.3179776965526,122.08420602911679,1483.8857671340081,1465.4078415671715,83.47792556683657,1481.4021837256694,1424.3179776965526,122.08420602911679,1.25,1.0,1.25,1.240823625,1.40489775,1.5,1.5,1.625,1.28008875,1.6336032499999997,1.375,0.75,-0.38604300000000014,-0.9512288749999998,8.0,7.0,0.0,,,1.070923223322394,-1.931752142613945,-0.0051,-0.0007,0.6178748054713825,0.668802335333361,0.4273903124999999,0.16442993750000012,0.625,0.46320254200915384,0.2896765141869935,0.24712094380385272
2020-21,Premier League,league,2021-04-25,Leeds,Man United,D,0.0,0.0,0.216834,1.11635,1518.8775516655405,1705.3490482227187,-121.47149655717817,1503.5282921048067,1681.5486564852433,-113.0203643804366,1518.8775516655405,1705.3490482227187,-121.47149655717817,1503.5282921048067,1681.5486564852433,-113.0203643804366,1.375,1.125,0.75,1.5463274999999999,1.153138625,2.125,1.625,0.5,1.6443794999999999,0.8890935,1.75,2.625,-0.04590800000000006,0.956486,6.0,7.0,0.0,,,-1.0267619174109799,0.39876244285130014,0.0321,0.0486,0.3319793888217894,0.34285490119389234,0.7502097499999999,1.30043275,-0.875,0.23667100130039012,0.23667100130039012,0.5266579973992197
2020-21,Premier League,league,2021-04-25,Aston Villa,West Brom,D,2.0,2.0,2.65394,1.56764,1524.9249999053484,1412.226877475597,177.6981224297515,1523.6452009856657,1389.20890805833,199.43629292733567,1524.9249999053484,1412.226877475597,177.6981224297515,1523.6452009856657,1389.20890805833,199.43629292733567,1.25,1.125,1.25,1.24627125,1.383159125,0.875,1.25,1.75,1.14221775,1.809896625,1.0,1.375,-0.5181385000000001,-0.46498925000000013,4.0,3.0,3.0,,,1.1501088144352847,-1.3722491099104985,-0.0405,0.0277,0.73553955400089,0.7591541202107362,0.36406637499999994,0.3386142499999999,-0.375,0.5099571865849089,0.26123147432687427,0.22881133908821683
2020-21,La Liga,league,2021-04-25,Huesca,Getafe,A,0.0,2.0,0.472579,0.711933,1448.3086861495128,1451.7417570755372,61.56692907397564,1472.4705830880162,1491.569942094169,45.90064099384722,1448.3086861495128,1451.7417570755372,61.56692907397564,1472.4705830880162,1491.569942094169,45.90064099384722,1.0,1.25,1.5,1.263214875,1.6682756250000002,0.5,0.875,2.375,0.9656942000000001,1.6663976249999999,1.0,0.875,0.26444899999999993,0.3065650000000002,3.0,3.0,0.0,,,-1.0107572433588017,1.221218626904605,0.0717,0.06,0.5876860329796422,0.5656746861893492,0.7638319375,0.6361296000000001,0.125,0.3301752531208067,0.32903671776521776,0.3407880291139755
2020-21,Bundesliga,league,2021-04-25,RB Leipzig,Stuttgart,H,2.0,0.0,3.71376,0.128485,1649.7790253987837,1525.6072671050017,189.17175829378198,1683.2342094545393,1538.64724942906,209.58696002547936,1649.7790253987837,1525.6072671050017,189.17175829378198,1683.2342094545393,1538.64724942906,209.58696002547936,2.125,1.625,0.625,2.086271625,0.664428875,0.875,1.25,2.25,1.66786475,1.917461875,1.75,1.25,1.2544041249999998,-0.09411725000000004,5.0,4.0,3.0,,,0.9817919155353577,0.8022115781477659,-0.0589,0.033,0.7481858655247995,0.7696754488203644,1.670337875,0.7868737499999999,0.5,0.68715844565886,0.18582689483770723,0.12701465950343288
2020-21,Bundesliga,league,2021-04-25,M'gladbach,Bielefeld,H,5.0,0.0,,,1536.3845315403805,1423.6674035499257,177.71712799045486,1534.186213003262,1399.6868661403855,199.49934686287656,1536.3845315403805,1423.6674035499257,177.71712799045486,1534.186213003262,1399.6868661403855,199.49934686287656,1.875,2.0,1.25,2.0,1.25,1.25,1.0,1.375,1.0352881250000001,1.6106232500000002,1.25,1.5,0.375,-0.22259387499999983,4.0,5.0,3.0,,,-2.3608540011180215,,,0.0388,0.73556083499691,0.7592204786580791,1.1875,0.40634712500000014,-0.25,0.5902787505252837,0.2470934304524443,0.16262781902227202
2020-21,Premier League,league,2021-04-26,Leicester,Crystal Palace,H,2.0,1.0,1.23419,0.723112,1621.9787358978265,1449.446174645343,237.53256125248345,1602.0051702815254,1408.8090719722131,258.1960983093122,1621.9787358978265,1449.446174645343,237.53256125248345,1602.0051702815254,1408.8090719722131,258.1960983093122,1.875,2.0,1.125,1.763637,1.1430917125,1.0,0.75,1.75,0.4104782,1.7815465,2.0,1.125,1.0688709124999998,-1.294958275,4.0,14.0,1.0,,,1.0690534864265653,-2.544404030375702,0.0655,-0.1149,0.7969512377910357,0.8155217041867238,1.4162539562499998,-0.44224003749999996,0.875,0.6511553216165582,0.2246944419662771,0.1241502364171648
2020-21,La Liga,league,2021-04-26,Eibar,Sociedad,A,0.0,1.0,0.729653,0.706358,1420.4571060780358,1548.6529327287212,-63.195826650685376,1473.1111493072442,1566.0998806580633,-27.98873135081908,1420.4571060780358,1548.6529327287212,-63.195826650685376,1473.1111493072442,1566.0998806580633,-27.98873135081908,0.625,0.875,1.625,1.2724915,1.347677375,1.25,1.0,1.0,0.982007875,1.019241625,0.25,1.125,-0.7757562499999999,-0.19938187500000004,4.0,4.0,1.0,,,-1.513294051881198,3.2066292859194725,0.0211,-0.0156,0.410043774026796,0.459807883736548,0.2483676250000001,0.39131299999999997,-0.875,0.22992028160265038,0.27431411119163474,0.4957656072057149
2020-21,La Liga,league,2021-04-28,Ath Bilbao,Valladolid,D,2.0,2.0,1.73076,0.640604,1562.655215975012,1465.4690862430778,162.18612973193422,1581.9368817487289,1480.281714144739,166.65516760398987,1562.655215975012,1465.4690862430778,162.18612973193422,1581.9368817487289,1480.281714144739,166.65516760398987,1.75,1.625,0.875,1.59915625,0.7978599375000001,1.0,1.125,1.0,1.13074665,1.2411065,1.0,1.0,-0.14930487500000011,0.09157637500000004,3.0,4.0,0.0,,,1.344515488445373,-1.5537716750450663,0.0846,0.0452,0.7178088057895285,0.7229904961426642,0.7249256875,0.6111615125000001,0.0,0.5136931667109812,0.29672959319329967,0.18957724009571925
2020-21,La Liga,league,2021-04-29,Barcelona,Granada,A,1.0,2.0,1.43667,0.811246,1715.9110010226295,1521.3135274649323,259.5974735576972,1700.6382728402505,1505.672667882763,259.96560495748736,1715.9110010226295,1521.3135274649323,259.5974735576972,1700.6382728402505,1505.672667882763,259.96560495748736,2.375,2.75,1.0,2.3022025,1.213713,0.375,1.125,2.0,0.9201818749999999,1.7067325,2.375,0.75,1.20940325,-0.9626442500000002,4.0,4.0,3.0,,,1.7721418386949594,-0.8898287313639486,0.0275,0.0245,0.8167322593549587,0.8170492399911893,1.755802875,-0.021231187500000137,1.625,0.8303000491883915,0.1131333005410723,0.05656665027053615
2020-21,Premier League,league,2021-04-30,Southampton,Leicester,D,1.0,1.0,0.954057,2.51518,1479.4965867087064,1625.110921929389,-80.6143352206825,1500.2125098994293,1603.68538629373,-38.47287639430078,1479.4965867087064,1625.110921929389,-80.6143352206825,1500.2125098994293,1603.68538629373,-38.47287639430078,1.25,1.25,1.375,1.3760603749999998,1.021290625,1.625,1.25,0.875,0.978345875,0.9145561249999999,1.125,2.25,0.18844349999999999,1.1361106625000001,9.0,4.0,0.0,,,-0.6454157777387552,0.20100337239654564,0.0469,0.0601,0.3860246824300346,0.444858278467049,0.7822519374999999,1.05722826875,-1.125,0.25178155359649007,0.25244239756918424,0.4957760488343258
2020-21,La Liga,league,2021-04-30,Celta,Levante,H,2.0,0.0,2.3642,0.976661,1493.0582259394498,1510.9068121603823,47.151413779067525,1523.1065915994047,1494.1377195404941,93.96887205891062,1493.0582259394498,1510.9068121603823,47.151413779067525,1523.1065915994047,1494.1377195404941,93.96887205891062,1.125,1.375,1.875,1.205432375,1.45085475,1.625,1.25,1.0,1.112264125,1.8128916249999998,1.375,0.75,-0.6621793749999998,-1.214331125,5.0,6.0,1.0,,,0.3267347740217508,-1.4800552488440744,0.0337,-0.0427,0.567442794315708,0.6320283398699965,0.2716265000000001,-0.051033499999999954,0.625,0.5162155571811754,0.26305779078273595,0.2207266520360888
2020-21,Premier League,league,2021-05-01,Brighton,Leeds,H,2.0,0.0,2.52542,0.510874,1490.1772740081608,1518.8775516655405,36.29972234262027,1583.0926257807055,1498.644102974105,149.44852280660052,1490.1772740081608,1518.8775516655405,36.29972234262027,1583.0926257807055,1498.644102974105,149.44852280660052,1.5,1.0,0.625,1.732598875,0.45686425,1.5,1.375,1.75,1.09775925,1.8509623750000002,1.0,1.5,0.540415125,-0.20431250000000012,7.0,6.0,3.0,,,-0.01003717787219878,-0.2973643034717952,-0.01,-0.0035,0.5520502463073814,0.7027222536883224,1.136507,0.4467233749999999,-0.5,0.443296883604365,0.27754239669142855,0.27916071970420653
2020-21,Premier League,league,2021-05-01,Chelsea,Fulham,H,2.0,0.0,1.8433,0.290042,1675.4629978478038,1430.9960524038845,309.46694544391926,1743.6460939662516,1477.435507985263,331.2105859809885,1675.4629978478038,1430.9960524038845,309.46694544391926,1743.6460939662516,1477.435507985263,331.2105859809885,2.125,1.25,0.625,1.70681225,0.36320225000000006,1.375,1.0,0.875,1.2154298749999999,1.246780975,2.125,0.625,1.5037275,-0.36338597500000014,4.0,13.0,3.0,,,1.2903608564808229,0.8617275349746336,0.0739,0.0097,0.8558739613070202,0.87063685057133,1.605269875,0.42602194999999987,1.5,0.6486776976948527,0.22483442449376628,0.12648787781138104
2020-21,Premier League,league,2021-05-01,Everton,Aston Villa,A,1.0,2.0,1.223,1.58811,1558.321327657036,1524.9249999053484,98.39632775168752,1525.302554536159,1527.651193320916,62.651361215243014,1558.321327657036,1524.9249999053484,98.39632775168752,1525.302554536159,1527.651193320916,62.651361215243014,1.0,1.375,2.0,1.7842281249999998,1.6603177500000001,1.0,0.75,1.125,1.0094741249999999,1.66947825,1.125,0.75,-0.16495325000000016,-0.36675037499999985,8.0,6.0,,,,0.07796154146971192,1.3762366430968918,-0.0076,-0.0262,0.637935496630159,0.5891978263135687,0.8096374374999998,0.321361875,0.375,0.47496088749822213,0.26503342341061015,0.26000568909116767
2020-21,La Liga,league,2021-05-01,Eibar,Alaves,H,3.0,0.0,1.64332,0.154274,1414.011405917292,1434.388720611252,44.62268530604001,1473.3975888269215,1446.730389704604,91.66719912231747,1414.011405917292,1434.388720611252,44.62268530604001,1473.3975888269215,1446.730389704604,91.66719912231747,0.625,0.75,1.375,1.28343575,1.141077125,0.375,0.5,2.375,0.55925,2.047555625,0.125,1.125,-0.9373272500000001,-0.460237625,5.0,7.0,0.0,,,0.10131777264086775,-0.46300121091687885,-0.0321,0.0289,0.5638664244475814,0.6289415700240807,0.17305424999999997,0.04950618750000002,-1.0,0.38100121710329415,0.3074961591412438,0.311502623755462
2020-21,La Liga,league,2021-05-01,Elche,Ath Madrid,A,0.0,1.0,1.38118,1.01516,1435.627538283579,1652.2592272837885,-151.63168900020946,1362.3220753056694,1607.5169585935666,-180.19488328789726,1435.627538283579,1652.2592272837885,-151.63168900020946,1362.3220753056694,1607.5169585935666,-180.19488328789726,1.5,1.125,1.25,0.85039025,1.735098125,1.125,0.875,0.875,0.9244988749999999,1.0952095,0.75,1.75,-0.45846312499999986,0.5185418750000002,7.0,6.0,0.0,,,-2.847888018889978,0.7567696419339001,-0.0171,0.0023,0.29465909383572303,0.2616741694469773,0.19596356250000008,0.7215203750000001,-1.0,0.10884500779669914,0.21261058189621895,0.6785444103070819
2020-21,La Liga,league,2021-05-01,Huesca,Sociedad,H,1.0,0.0,0.446278,0.298366,1432.8374904009786,1555.098632889465,-57.261142488486485,1469.5823385697274,1565.813441138386,-31.23110256865857,1432.8374904009786,1555.098632889465,-57.261142488486485,1469.5823385697274,1565.813441138386,-31.23110256865857,1.0,1.25,1.625,1.289911625,1.355766,1.25,0.875,1.0,0.8203026250000001,1.1104482500000001,0.875,1.375,0.3990126250000001,-0.10656749999999993,6.0,5.0,0.0,,,-1.867368214119873,2.966820365467015,-0.0292,0.0046,0.41833268858442985,0.4551754969141624,0.8444621250000001,0.35686756250000007,-0.5,0.25567972491710667,0.2755741127348643,0.46874616234802896
2020-21,Premier League,league,2021-05-01,Crystal Palace,Man City,A,0.0,2.0,0.361866,2.04443,1446.3139886137806,1772.6523120848392,-261.33832347105863,1407.1288559600084,1784.3270478206637,-312.19819186065524,1446.3139886137806,1772.6523120848392,-261.33832347105863,1407.1288559600084,1784.3270478206637,-312.19819186065524,1.375,0.875,1.25,0.7477282249999999,1.4747005,2.625,1.75,0.5,1.79528,0.608400125,1.125,2.25,-1.195167525,0.9092832500000001,5.0,3.0,0.0,,,-1.802489185900622,2.7618917443789357,-0.0879,0.0742,0.18177252833156107,0.14219746262285868,-0.22371965000000005,1.352281625,-1.125,0.0952172927299974,0.18710012773793264,0.7176825795320699
2020-21,La Liga,league,2021-05-01,Real Madrid,Osasuna,H,2.0,0.0,1.6256,0.0721582,1663.551454642194,1533.5627313937234,194.98872324847048,1638.2158768842337,1531.8509910694272,171.36488581480648,1663.551454642194,1533.5627313937234,194.98872324847048,1638.2158768842337,1531.8509910694272,171.36488581480648,2.25,1.75,0.75,1.9135883749999998,0.91252625,1.5,0.75,0.625,1.017827625,0.9607884999999999,2.0,1.5,0.609177125,0.18951400000000007,4.0,6.0,1.0,,,2.066154906204991,-0.12502319691938268,0.0635,0.0532,0.7544420161841517,0.7283872646175344,1.2613827499999999,0.6036708125000001,0.5,0.6931665566833908,0.19403039517709517,0.11280304813951403
2020-21,La Liga,league,2021-05-02,Villarreal,Getafe,H,1.0,0.0,0.184151,0.487189,1656.570229326445,1467.2129528240714,254.35727650237368,1687.0776909399387,1494.4581866124577,257.6195043274811,1656.570229326445,1467.2129528240714,254.35727650237368,1687.0776909399387,1494.4581866124577,257.6195043274811,1.875,1.5,1.25,1.8769718749999997,1.1772192499999998,0.5,0.75,2.25,0.658324575,1.5738725000000002,1.875,0.875,0.5299778749999999,0.24622537500000008,3.0,7.0,3.0,,,0.5366868357338764,1.2606923163849224,0.0813,0.0664,0.8121739362882986,0.8150218293637864,1.203474875,0.452274975,1.0,0.4385243769186742,0.31760237265206304,0.2438732504292627
2020-21,La Liga,league,2021-05-02,Valladolid,Betis,D,1.0,1.0,0.76247,1.88115,1465.4690862430778,1572.9746789705098,-42.50559272743203,1475.5968558327536,1556.9854399779404,-16.38858414518677,1465.4690862430778,1572.9746789705098,-42.50559272743203,1475.5968558327536,1556.9854399779404,-16.38858414518677,0.75,1.25,1.875,1.5297676249999999,1.491874,1.875,1.25,0.625,1.379218625,0.9288875,1.0,1.375,-0.03239324999999993,0.20419999999999994,4.0,8.0,0.0,,,-1.2883359673113064,0.26951776509440606,0.0481,0.0344,0.4391329043984959,0.47643240840874473,0.7486871875,0.7917093125,-0.375,0.3006474632053273,0.27631761069160143,0.4230349261030712
2020-21,La Liga,league,2021-05-02,Granada,Cadiz,A,0.0,1.0,0.924434,1.60276,1533.7961711360485,1445.9941351078674,152.8020360281812,1503.713379370414,1422.3177381706994,146.39564119971465,1533.7961711360485,1445.9941351078674,152.8020360281812,1503.713379370414,1422.3177381706994,146.39564119971465,1.875,1.5,1.125,1.200306125,1.170521875,0.75,0.75,1.75,0.962626,2.71507625,1.125,1.5,-0.91582225,-0.911791,3.0,8.0,1.0,,,0.9525555958404068,-1.2394776995639845,0.0818,-0.0094,0.7067391639584834,0.6990379914929206,0.14224193750000003,0.025417499999999982,-0.375,0.5218295745706385,0.28086709454831427,0.1973033308810472
2020-21,La Liga,league,2021-05-02,Valencia,Barcelona,A,2.0,3.0,1.41404,3.98456,1503.5962119916996,1703.4283573515133,-134.8321453598137,1494.8104979972102,1702.5975613525995,-142.78706335538936,1503.5962119916996,1703.4283573515133,-134.8321453598137,1494.8104979972102,1702.5975613525995,-142.78706335538936,2.0,1.5,0.875,1.5122665,0.9963080000000001,2.0,2.125,1.125,1.6371799999999999,1.16009975,1.125,2.25,-0.02817412500000005,1.2875812500000006,8.0,3.0,1.0,,,-0.9934876498836497,-1.4185519468876677,0.0214,0.0036,0.31514889933400503,0.3053502233616914,0.7420461875,1.4623806250000002,-1.125,0.12919320927605357,0.1780316105480068,0.6927751801759396
2020-21,Premier League,league,2021-05-02,Newcastle,Arsenal,A,0.0,2.0,0.172988,1.78751,1461.510182098556,1589.7955012069124,-63.28531910835636,1460.754231493066,1599.0502236436253,-73.29599215055919,1461.510182098556,1589.7955012069124,-63.28531910835636,1460.754231493066,1599.0502236436253,-73.29599215055919,1.125,1.625,1.75,1.59706725,1.2828665,1.875,2.375,1.125,2.1167462500000003,1.0573407499999998,1.375,1.125,-0.2901711250000001,0.426959125,8.0,3.0,0.0,,,-0.8440209595848888,1.1579827956360411,0.078,-0.0341,0.4099191585429618,0.39605605160685164,0.6534480625,1.2718526875,0.25,0.2634895032636911,0.26865596411199877,0.46785453262431015
2020-21,Premier League,league,2021-05-02,Tottenham,Sheffield United,H,4.0,0.0,2.26016,0.469026,1624.5623711819164,1386.4850872325644,303.077283949352,1583.1325310204313,1390.7367742001295,257.3957568203018,1624.5623711819164,1386.4850872325644,303.077283949352,1583.1325310204313,1390.7367742001295,257.3957568203018,2.25,2.375,0.875,1.913615875,1.051623875,0.375,0.375,2.0,0.5006923375000001,2.0424237499999998,1.0,0.75,-0.7713542499999999,-1.7636489124999999,7.0,8.0,3.0,,,1.4823090143594793,0.49168548839975657,0.035,-0.0735,0.8512771304582818,0.8148275709612899,0.5711308125000001,-0.6314782874999999,0.25,0.7458666190781117,0.16791761581339687,0.08621576510849141
2020-21,Premier League,league,2021-05-03,West Brom,Wolves,D,1.0,1.0,1.07133,0.844138,1412.226877475597,1460.21820504928,17.008672426316934,1385.2029157230797,1464.8049111960515,-14.601995472971794,1412.226877475597,1460.21820504928,17.008672426316934,1385.2029157230797,1464.8049111960515,-14.601995472971794,1.125,0.875,1.625,1.165268875,1.8388465,1.5,0.75,0.875,0.919066875,1.2236375000000002,1.375,1.0,-0.7487851249999997,-0.3862387500000002,8.0,8.0,3.0,,,-1.083044583854739,0.06409187227046331,0.0368,0.0534,0.5244579118974723,0.47899840321750997,0.20824187500000013,0.2664140624999999,0.375,0.32893301200196634,0.3000611488795367,0.3710058391184969
2020-21,Bundesliga,league,2021-05-03,Mainz,Hertha,D,1.0,1.0,2.8172,1.54384,1483.201589402108,1443.2614097057435,104.94017969636457,1520.212626130063,1497.6081561198423,87.60447001022067,1483.201589402108,1443.2614097057435,104.94017969636457,1520.212626130063,1497.6081561198423,87.60447001022067,1.625,1.0,1.125,1.439820875,1.316743125,0.375,0.5,1.75,0.6737806375,1.3064585,2.125,1.125,0.4581606249999999,-0.031131737499999756,9.0,14.0,1.0,,,-0.4488564861583469,0.28785619819667474,0.0621,-0.0085,0.646590157658128,0.6234674044654909,0.9489907499999999,0.3213244500000001,1.0,0.3961251909716086,0.27354203731850335,0.3303327717098881
2020-21,La Liga,league,2021-05-03,Sevilla,Ath Bilbao,A,0.0,1.0,0.792995,0.6882,1654.6371392223134,1562.655215975012,156.98192324730144,1650.128184983928,1586.6217400607143,128.50644492321362,1654.6371392223134,1562.655215975012,156.98192324730144,1650.128184983928,1586.6217400607143,128.50644492321362,2.25,1.375,0.75,1.4266566250000001,1.089077125,1.25,1.125,1.125,1.202580625,1.290416125,2.75,1.125,1.0184034999999998,0.09162150000000002,8.0,5.0,0.0,,,0.5465984723802965,1.4701950882749593,0.0282,0.0826,0.7117011738893271,0.6769395588709161,1.2225300625,0.6471010625,1.625,0.597260720691342,0.2413174629055927,0.16142181640306538
2020-21,Premier League,league,2021-05-03,Burnley,West Ham,A,1.0,2.0,1.68312,2.42477,1489.0754036518997,1584.3518986013064,-30.276494949406697,1440.9152502261704,1568.6216468952377,-62.70639666906732,1489.0754036518997,1584.3518986013064,-30.276494949406697,1440.9152502261704,1568.6216468952377,-62.70639666906732,0.625,0.625,1.25,0.9867648124999999,1.5210878749999999,1.25,1.5,1.5,1.5117995,1.353596375,1.0,1.25,-0.567118375,-0.12675425000000007,8.0,9.0,0.0,,,-0.8844643002624778,0.4819134127256035,0.0297,0.1235,0.456538578951662,0.4107254940858109,0.20982321874999998,0.692522625,-0.25,0.30202681227957984,0.2743338094344608,0.4236393782859594
2020-21,Bundesliga,league,2021-05-06,Hertha,Freiburg,H,3.0,0.0,2.03873,0.850618,1443.2614097057435,1510.8592315346934,-2.597821828949918,1490.2620971008132,1457.4618622268063,97.80023487400695,1443.2614097057435,1510.8592315346934,-2.597821828949918,1490.2620971008132,1457.4618622268063,97.80023487400695,1.25,1.375,1.75,1.7740478750000002,1.3737403750000001,0.875,0.875,1.375,1.036409375,1.678587125,1.125,1.25,-0.12113398749999993,-0.1720632500000001,3.0,12.0,0.0,,,0.3138943994032503,-0.8383848858311573,-0.0094,0.041,0.49626150353374954,0.637142561744137,0.8264569437500001,0.4321730625,-0.125,0.47100929533503216,0.26486118269532277,0.2641295219696451
2020-21,Bundesliga,league,2021-05-07,Stuttgart,Augsburg,H,2.0,1.0,1.62191,2.11055,1519.3224845088448,1440.28801977449,144.03446473435474,1530.748379507785,1443.8853576370518,151.8630218707333,1519.3224845088448,1440.28801977449,144.03446473435474,1530.748379507785,1443.8853576370518,151.8630218707333,1.625,1.875,1.25,1.3899335000000002,1.1179264999999998,0.375,0.5,1.75,0.96032975,1.577428125,0.875,0.875,-0.6723978750000001,-0.10112749999999981,12.0,14.0,3.0,,,0.7125976409253618,-2.697282322437939,0.0447,0.03,0.6961707359776538,0.7056175959719211,0.3587678125,0.4296011250000001,0.0,0.42796684351142134,0.2770652397299375,0.2949679167586412
2020-21,La Liga,league,2021-05-07,Sociedad,Elche,H,2.0,0.0,2.39443,0.0778732,1545.9317224948934,1431.1651355139115,179.76658698098186,1564.0852976924637,1367.2947017383465,261.7905959541172,1545.9317224948934,1431.1651355139115,179.76658698098186,1564.0852976924637,1367.2947017383465,261.7905959541172,1.625,1.75,1.875,2.046810125,1.6663208749999998,0.125,0.625,2.25,0.8475151249999999,1.691351875,1.0,0.75,-0.7207516250000001,-0.2877995,6.0,6.0,3.0,,,2.211663176422295,-3.0386131802524012,-0.0292,0.0259,0.7378492196379959,0.8186143712477544,0.6630292499999999,0.27985781249999997,0.25,0.6386292834890965,0.23364485981308414,0.1277258566978193
